name,state,population,is_county
Ladysmith,WI,3192,False
Ferriday,LA,3192,False
Newton,MS,3191,False
Country Club,MO,3191,False
Marienville,PA,3191,False
Reliez Valley,CA,3190,False
Sharpsburg,PA,3189,False
Fort Edward,NY,3189,False
Big Coppitt Key,FL,3188,False
Indian Hills,TX,3188,False
Burney,CA,3186,False
Mineral Springs,NC,3185,False
Mountain Home AFB,ID,3184,False
West Burlington,IA,3184,False
Fairchild AFB,WA,3184,False
Burlington,CO,3184,False
Blue Earth,MN,3181,False
Brightwaters,NY,3181,False
Alamo,GA,3180,False
Crest,CA,3179,False
Lake Land'Or,VA,3179,False
Baldwyn,MS,3178,False
Monroe City,MO,3176,False
Grantville,GA,3175,False
Moosup,CT,3175,False
Lanai City,HI,3174,False
Cuba,MO,3173,False
Port Monmouth,NJ,3173,False
Moundville,AL,3173,False
Red Rock CDP (Pinal County),AZ,3173,False
Tipton,CA,3170,False
Homer,NY,3170,False
Fairfield University,CT,3169,False
Port Washington North,NY,3169,False
Daleville,VA,3169,False
Kelly Ridge,CA,3168,False
Larned,KS,3167,False
Valley View CDP (York County),PA,3165,False
Moss Beach,CA,3165,False
Williston Highlands,FL,3164,False
Acushnet Center,MA,3164,False
Bishop,TX,3162,False
Agua Dulce,CA,3161,False
McDonald,OH,3160,False
Atoka,OK,3160,False
Park Hills,KY,3159,False
Millersburg,OH,3158,False
North Middletown,NJ,3158,False
Wanakah,NY,3158,False
East Dundee,IL,3157,False
Eden,NY,3157,False
Denmark,SC,3156,False
Warm Beach,WA,3156,False
Byrnes Mill,MO,3155,False
Nags Head,NC,3153,False
Corydon,IN,3153,False
Zillah,WA,3153,False
Wilder,KY,3152,False
Carrabelle,FL,3151,False
Orchard City,CO,3150,False
East Greenville,PA,3150,False
St. Paul,MO,3149,False
Kekaha,HI,3149,False
Greenwood,LA,3149,False
Strasburg,CO,3149,False
Pittsfield,ME,3148,False
Delhi,NY,3148,False
Salmon,ID,3147,False
Wayne Heights,PA,3147,False
Mount Morris,MI,3147,False
Brimfield,OH,3146,False
Oracle,AZ,3146,False
Georgetown,IL,3144,False
Nevada City,CA,3142,False
Pottsville,AR,3141,False
New Holstein,WI,3141,False
Combes,TX,3141,False
Minden,NV,3140,False
Lincoln Heights,OH,3140,False
Lebanon,VA,3139,False
Stirling,NJ,3138,False
Grand Saline,TX,3137,False
Mount Healthy Heights,OH,3135,False
South Hempstead,NY,3135,False
Lakewood,SC,3135,False
Maybrook,NY,3135,False
Bath,MI,3133,False
Sewell,NJ,3132,False
Port Richey,FL,3132,False
Mobridge,SD,3130,False
Tipton,IA,3130,False
Ashland,NE,3130,False
Ocean Grove,NJ,3129,False
Woodlawn Beach,FL,3128,False
Marion,AL,3128,False
Churchill,PA,3127,False
Tybee Island,GA,3126,False
Beach City,TX,3126,False
Saluda,SC,3124,False
Wewoka,OK,3124,False
Erda,UT,3124,False
Soda Springs,ID,3124,False
Hollywood Park,TX,3123,False
Lake Wilderness,VA,3122,False
Arlington Heights,WA,3122,False
San Saba,TX,3122,False
South Beach,FL,3120,False
North Barrington,IL,3119,False
Bermuda Run,NC,3118,False
Red Springs,NC,3118,False
Iuka,MS,3117,False
Menlo Park Terrace,NJ,3117,False
Summit Hill,PA,3117,False
Early,TX,3116,False
Henrietta,TX,3115,False
Lakeshore,LA,3114,False
Lutcher,LA,3114,False
Hicksville,OH,3114,False
Triana,AL,3114,False
Lesslie,SC,3114,False
Salunga,PA,3114,False
Karnes City,TX,3114,False
Piney Point Village,TX,3114,False
Proctor,MN,3113,False
Clinton,CT,3113,False
Bethany,MO,3113,False
Glenville,CT,3112,False
Eagle Lake,FL,3111,False
Green Level,NC,3111,False
Gambrills,MD,3111,False
Tishomingo,OK,3110,False
Hortonville,WI,3110,False
Cuthbert,GA,3109,False
Wellsville,OH,3109,False
Clyde Hill,WA,3108,False
Yerington,NV,3108,False
Rainbow Lakes Estates,FL,3108,False
Wyoming,PA,3107,False
Myerstown,PA,3107,False
Edgewood,PA,3104,False
Wildwood Crest,NJ,3104,False
Konterra,MD,3104,False
Ingalls Park,IL,3102,False
South Dennis,MA,3101,False
Fairport Harbor,OH,3100,False
Andrews AFB,MD,3099,False
Gloverville,SC,3099,False
Smithville-Sanders,IN,3099,False
Louisburg,NC,3099,False
Minden,NE,3099,False
Hoschton,GA,3099,False
Biscayne Park,FL,3098,False
Southern Shores,NC,3098,False
Mount Pocono,PA,3098,False
Strasburg,PA,3097,False
Port Ludlow,WA,3096,False
Moonachie,NJ,3093,False
Santa Rosa,TX,3093,False
Raymond,WA,3092,False
Woodbury Heights,NJ,3092,False
Mount Hope,NJ,3092,False
Kotzebue,AK,3088,False
McSherrystown,PA,3087,False
Vivian,LA,3086,False
Lucerne,CA,3085,False
Orchard Park,NY,3084,False
Pitcairn,PA,3084,False
Shady Cove,OR,3084,False
Ripley,WV,3084,False
New York Mills,NY,3084,False
Beloit,KS,3083,False
Holualoa,HI,3083,False
Hartsdale,NY,3082,False
Ellsworth,KS,3081,False
Woodville,TX,3081,False
Bushnell,FL,3081,False
Wallburg,NC,3081,False
Syracuse,IN,3081,False
Prescott,AR,3079,False
Upland,PA,3078,False
Needville,TX,3078,False
Okemah,OK,3078,False
Calais,ME,3078,False
Annetta,TX,3077,False
Underwood-Petersville,AL,3077,False
Snowmass Village,CO,3076,False
Holmes Beach,FL,3076,False
Chico,WA,3076,False
South Vacherie,LA,3075,False
Bamberg,SC,3074,False
Natalbany,LA,3074,False
Eagle Crest,OR,3074,False
Cadiz,OH,3074,False
Tama,IA,3073,False
Unadilla,GA,3073,False
Walsenburg,CO,3072,False
Arbuckle,CA,3072,False
Port Aransas,TX,3072,False
Tuxedo,NY,3072,False
Eielson AFB,AK,3071,False
South Pittsburg,TN,3068,False
Attica,IN,3066,False
Bayshore,NC,3066,False
Bethel Acres,OK,3066,False
Gladwin,MI,3066,False
Oostburg,WI,3066,False
Sale Creek,TN,3065,False
East Syracuse,NY,3065,False
Garner,IA,3065,False
Beulah,ND,3063,False
Dadeville,AL,3062,False
Nicholls,GA,3062,False
Cut Bank,MT,3061,False
Wormleysburg,PA,3060,False
Canton,SD,3060,False
Lawnside,NJ,3059,False
Keowee Key,SC,3059,False
Las Lomas,CA,3059,False
DeQuincy,LA,3058,False
Shelby,MT,3058,False
Kachina Village,AZ,3057,False
Corunna,MI,3057,False
Sherrill,NY,3057,False
Cactus,TX,3055,False
West Fork,AR,3054,False
Wolfdale,PA,3054,False
Waialua,HI,3053,False
Burnettown,SC,3052,False
Valhalla,NY,3052,False
Kingman,KS,3051,False
Greens Farms,CT,3050,False
Onalaska,TX,3050,False
Doylestown,OH,3049,False
Checotah,OK,3048,False
Amesti,CA,3048,False
Cornwall-on-Hudson,NY,3044,False
Dixon Lane-MeadowCreek,CA,3043,False
Windermere,FL,3043,False
Wind Gap,PA,3042,False
Minster,OH,3042,False
Montezuma,GA,3040,False
El Lago,TX,3039,False
Covington,IN,3039,False
Sloatsburg,NY,3039,False
Double Oak,TX,3039,False
Pine Mountain Lake,CA,3038,False
Chaffee,MO,3037,False
Parowan,UT,3036,False
Jaffrey,NH,3036,False
Potterville,MI,3036,False
Bal Harbour,FL,3035,False
DeCordova,TX,3035,False
Williamson,WV,3035,False
Port Angeles East,WA,3035,False
Tilton Northfield,NH,3035,False
Central City,NE,3035,False
Reno city (Parker and Tarrant Counties),TX,3034,False
El Verano,CA,3034,False
Pines Lake,NJ,3034,False
Somerset,WI,3034,False
Commercial Point,OH,3033,False
Rancho Santa Fe,CA,3033,False
Momence,IL,3033,False
Marshall,VA,3033,False
Green Forest,AR,3033,False
Oak Ridge North,TX,3033,False
Valley,NE,3032,False
Auberry,CA,3032,False
Milaca,MN,3031,False
Crown Heights,NY,3030,False
Deer Lodge,MT,3030,False
Ocala Estates,FL,3029,False
Goffstown,NH,3028,False
National Park,NJ,3028,False
Smithsburg,MD,3028,False
Greenwood Lake,NY,3027,False
Nocona,TX,3027,False
Tonkawa,OK,3027,False
Bad Axe,MI,3025,False
Nashville,IL,3025,False
Monument Beach,MA,3024,False
Mansfield,PA,3024,False
Walbridge,OH,3023,False
Green Acres,CA,3023,False
Richville,OH,3023,False
Ridgemark,CA,3022,False
Country Squire Lakes,IN,3021,False
Eunice,NM,3020,False
Ridgecrest,FL,3020,False
Huguley,AL,3020,False
Shenandoah,VA,3020,False
Solon,IA,3020,False
Cedar Grove,FL,3019,False
Little Flock,AR,3019,False
Kenova,WV,3019,False
Lake Lotawana,MO,3017,False
Dixmoor,IL,3017,False
DeWitt,AR,3017,False
Indialantic,FL,3016,False
Olney,TX,3016,False
Brownstown,IN,3015,False
Fairbanks Ranch,CA,3014,False
Vassar College,NY,3012,False
Heavener,OK,3012,False
Shark River Hills,NJ,3010,False
Hill 'n Dale,FL,3010,False
Pawhuska,OK,3009,False
Cliffwood Beach,NJ,3008,False
Jacksonville,OR,3008,False
Lake Shastina,CA,3008,False
Roselawn,IN,3007,False
Inverness Highlands North,FL,3007,False
Arthurtown,SC,3007,False
Sunset,LA,3006,False
Noroton Heights,CT,3006,False
Rineyville,KY,3006,False
Henderson,GA,3005,False
Winnebago,IL,3003,False
Odell,OR,3003,False
Shrub Oak,NY,3002,False
Windsor,MO,3002,False
Mountville,PA,3002,False
North Browning,MT,3001,False
Lake Wissota,WI,3001,False
Orwigsburg,PA,3001,False
David City,NE,3000,False
South Point,OH,3000,False
Saugatuck,CT,2999,False
Kingston,WA,2999,False
Egypt,PA,2998,False
Verona Walk,FL,2998,False
Gluckstadt,MS,2998,False
Watkinsville,GA,2998,False
Palermo,NJ,2998,False
Kingwood,WV,2997,False
Pine Ridge,PA,2995,False
Grenelefe,FL,2995,False
Iron River,MI,2995,False
Meadowdale,WA,2995,False
Brent,AL,2994,False
Castroville,TX,2994,False
Blue Ridge,VA,2994,False
Lead,SD,2993,False
Buzzards Bay,MA,2993,False
Strathmore,CA,2993,False
West Union,OH,2993,False
Galena,IL,2992,False
Sisters,OR,2992,False
Liberty City,TX,2991,False
Canterwood,WA,2991,False
Girard,PA,2991,False
Turnersville,NJ,2989,False
Ester,AK,2989,False
Spearman,TX,2989,False
The Homesteads,TX,2988,False
Granite Quarry,NC,2988,False
Brookville,NY,2988,False
Inman,SC,2987,False
Alva,FL,2986,False
Lakewood,NY,2986,False
Bishopville,SC,2986,False
Delphi,IN,2985,False
Kenhorst,PA,2984,False
Oaklawn-Sunview,KS,2984,False
North Sioux City,SD,2984,False
Brighton,AL,2983,False
New Hope,MS,2983,False
Dresden,TN,2983,False
Long Neck,DE,2983,False
Malabar,FL,2982,False
Williamstown,WV,2980,False
Monrovia,MD,2980,False
Williston,FL,2980,False
Cold Spring Harbor,NY,2979,False
Drum Point,MD,2979,False
Chickamauga,GA,2978,False
Lake Junaluska,NC,2977,False
Big Lake,TX,2977,False
Simpsonville,KY,2976,False
Genoa City,WI,2975,False
Lake Wynonah,PA,2975,False
Chattahoochee,FL,2975,False
Hilliard,FL,2975,False
Winfield,WV,2975,False
Union,NJ,2974,False
Cache,OK,2974,False
Millen,GA,2973,False
Huntsville,AR,2973,False
Sisco Heights,WA,2972,False
East Gaffney,SC,2972,False
Villa Ridge,MO,2971,False
Yadkinville,NC,2971,False
Kalaeloa,HI,2971,False
Emma,NC,2969,False
East Prairie,MO,2969,False
Ayer,MA,2969,False
Baltimore,OH,2968,False
Green Island,NY,2968,False
Paddock Lake,WI,2966,False
Timberville,VA,2966,False
Bowmansville,PA,2965,False
Millersburg,OR,2964,False
Bean Station,TN,2963,False
Wise,VA,2962,False
Strawberry Plains,TN,2960,False
Everson,WA,2960,False
Hokendauqua,PA,2960,False
Ferrysburg,MI,2959,False
Oconto Falls,WI,2959,False
Amery,WI,2959,False
Fairview,PA,2959,False
Dade City North,FL,2959,False
Newton,IL,2957,False
Fobes Hill,WA,2957,False
Wilkshire Hills,OH,2957,False
North Catasauqua,PA,2956,False
Haskell,TX,2956,False
Harriman,NY,2955,False
Youngwood,PA,2955,False
Chimayo,NM,2955,False
Flemingsburg,KY,2955,False
Kalama,WA,2952,False
Afton,MN,2951,False
Fowlerville,MI,2951,False
Cherry Valley,IL,2951,False
Summerset,SD,2950,False
Kechi,KS,2949,False
Sandwich,MA,2948,False
Elkton,VA,2948,False
Lakeview,OR,2947,False
Williams Bay,WI,2947,False
Bucksport,ME,2947,False
Borrego Springs,CA,2946,False
Frostproof,FL,2946,False
Bar Nunn,WY,2945,False
Versailles,OH,2945,False
Sublimity,OR,2945,False
Riverside,NY,2945,False
Vienna,GA,2944,False
East Hampton,CT,2944,False
Buckner,MO,2941,False
Millington,NJ,2940,False
Castle Point,MO,2940,False
Long Lake,IL,2939,False
Wilton,IA,2939,False
Florida,NY,2937,False
Polkton,NC,2937,False
Warsaw,NY,2937,False
Union City,PA,2937,False
Meadowood,PA,2936,False
San Andreas,CA,2936,False
Great Neck Estates,NY,2936,False
Whitehall,MI,2935,False
Lakemore,OH,2935,False
Ava,MO,2933,False
Bloomingdale,GA,2933,False
Sierra Ridge,CO,2933,False
Belle Meade,TN,2933,False
Crewe,VA,2931,False
Madison,FL,2930,False
Blackhawk,SD,2930,False
Clinton,MI,2929,False
Lake Delta,NY,2929,False
Roslyn,NY,2928,False
Lakeland,GA,2928,False
Mount Gilead,OH,2927,False
Clever,MO,2926,False
Richmond,UT,2926,False
Delavan Lake,WI,2926,False
Homedale,ID,2926,False
Shallowater,TX,2926,False
Jones,OK,2925,False
Lake City,PA,2925,False
Medina,WA,2923,False
Mohnton,PA,2923,False
Sewanee,TN,2922,False
Columbus,KS,2922,False
Ajo,AZ,2922,False
Troy,NC,2921,False
Pine Ridge,SD,2921,False
Philippi,WV,2920,False
Citrus City,TX,2920,False
Gramercy,LA,2920,False
Mamou,LA,2918,False
Portageville,MO,2918,False
Platteville,CO,2917,False
Turley,OK,2917,False
Winchester,CA,2917,False
Lake City,GA,2916,False
Lake Orion,MI,2915,False
Lucedale,MS,2914,False
River Bend,NC,2914,False
Cumberland Center,ME,2913,False
Riverview,MO,2912,False
Dogtown,CA,2912,False
Akron,NY,2911,False
Hopelawn,NJ,2910,False
Greenfield,MN,2909,False
Meadow Oaks,FL,2909,False
Swift Trail Junction,AZ,2907,False
Selbyville,DE,2907,False
Westminster,LA,2907,False
Norwood,NC,2906,False
Marion,KY,2905,False
Beechwood Trails,OH,2905,False
Soperton,GA,2905,False
Homestead,PA,2905,False
Coalfield,TN,2905,False
Winner,SD,2905,False
Woodlynne,NJ,2904,False
Grottoes,VA,2904,False
Seven Fields,PA,2903,False
Lawai,HI,2902,False
Culloden,WV,2902,False
Jay,OK,2900,False
New Orleans Station,LA,2900,False
Wendell,ID,2900,False
Frisco,CO,2900,False
McChord AFB,WA,2899,False
Baiting Hollow,NY,2899,False
Nixon,TX,2898,False
Loudonville,OH,2898,False
Hamilton,TX,2898,False
Chester Heights,PA,2897,False
Kurtistown,HI,2896,False
Lake Arrowhead,ME,2896,False
Gosnell,AR,2896,False
Brandenburg,KY,2896,False
Calera,OK,2896,False
Haw River,NC,2894,False
Bridgetown,MS,2893,False
Indian Hills,KY,2891,False
Taylor,AL,2891,False
Aspinwall,PA,2890,False
Fayetteville,WV,2890,False
Waverly,VA,2890,False
Eutaw,AL,2890,False
East Dublin,GA,2889,False
Harbor Bluffs,FL,2889,False
West Monroe,MI,2888,False
Buena Vista,CO,2887,False
Chandler,OK,2886,False
Cordaville,MA,2884,False
Womelsdorf,PA,2883,False
Providence,KY,2883,False
Elgin,SC,2882,False
Vails Gate,NY,2881,False
Wales,WI,2880,False
Skidway Lake,MI,2880,False
Lula,GA,2880,False
Madison,WV,2880,False
Poteet,TX,2879,False
Stamford,TX,2879,False
Chevy Chase,MD,2879,False
Brighton,TN,2878,False
South Rosemary,NC,2877,False
Williston,SC,2877,False
Victor,ID,2876,False
Onawa,IA,2876,False
Gibsonia,PA,2876,False
Pearisburg,VA,2876,False
Brazoria,TX,2875,False
New Hope,AL,2875,False
La Salle,CO,2874,False
Woodstock,NY,2873,False
Keokea,HI,2872,False
La Villa,TX,2872,False
High Bridge,WA,2871,False
Littleton Common,MA,2870,False
Clarksville,TX,2868,False
Mountain View,AR,2868,False
Valley Green,PA,2867,False
Lake Belvedere Estates,FL,2867,False
Fairfield,TX,2867,False
Greenwich CDP (Warren County),NJ,2866,False
Rogers City,MI,2866,False
Atkins,AR,2865,False
Lindsay,OK,2863,False
Glenrock,WY,2863,False
Hackberry,TX,2862,False
Mountain Iron,MN,2862,False
Diamond,IL,2861,False
Freemansburg,PA,2861,False
Haverhill,FL,2859,False
Bakerstown,PA,2859,False
Bonny Doon,CA,2858,False
George West,TX,2858,False
Wimberley,TX,2858,False
Braddock Heights,MD,2857,False
Libby,MT,2857,False
Dakota City,NE,2857,False
Hillsville,VA,2856,False
Old Hill,CT,2856,False
Bedford,PA,2855,False
El Paso,IL,2855,False
Osage City,KS,2854,False
Albany,IN,2854,False
Mount Morris,IL,2853,False
Bayfield,CO,2853,False
Anahola,HI,2853,False
Sonora,TX,2852,False
Bushnell,IL,2850,False
Zellwood,FL,2850,False
Ford City,PA,2850,False
Colwyn,PA,2849,False
Juniper Canyon,OR,2849,False
Norco,LA,2848,False
Sutter,CA,2848,False
Wrightsville Beach,NC,2848,False
Pima,AZ,2847,False
Arcadia,SC,2846,False
Moorefield,WV,2846,False
New Britain,PA,2846,False
Springfield,KY,2846,False
New Bremen,OH,2846,False
Weed,CA,2845,False
Eatonville,WA,2845,False
Graymoor-Devondale,KY,2845,False
Cherryvale,SC,2843,False
Mars Hill,NC,2843,False
Croom,MD,2842,False
Fords Prairie,WA,2842,False
Ithaca,MI,2840,False
Voorheesville,NY,2840,False
Taft,TX,2838,False
Manistique,MI,2838,False
Saylorville,IA,2837,False
Lake Helen,FL,2836,False
Dover-Foxcroft,ME,2836,False
Warren AFB,WY,2836,False
Albion,IN,2835,False
Park View,IA,2835,False
Stockton University,NJ,2834,False
K. I. Sawyer,MI,2833,False
Quarryville,PA,2833,False
Norway,MI,2832,False
Pembroke,NC,2832,False
Caledonia,MN,2832,False
Mondovi,WI,2832,False
Dodge Center,MN,2831,False
New Palestine,IN,2831,False
Inwood,WV,2831,False
Lakeside Park,KY,2830,False
Sibley,IA,2830,False
Edneyville,NC,2829,False
East Norwich,NY,2829,False
Statham,GA,2829,False
Wilburton,OK,2828,False
Huntingtown,MD,2827,False
Fiskdale,MA,2827,False
Almont,MI,2826,False
Lake Success,NY,2825,False
Clayton,NM,2825,False
Big Sky,MT,2825,False
Donalsonville,GA,2824,False
Bellows Falls,VT,2824,False
Greenville,DE,2824,False
Crownpoint,NM,2823,False
Ross,OH,2823,False
Petersburg,WV,2822,False
St. Helen,MI,2822,False
Davis,OK,2821,False
Marietta,OK,2820,False
South Hutchinson,KS,2820,False
Kewaunee,WI,2819,False
Uvalde Estates,TX,2819,False
Emmitsburg,MD,2818,False
Bicknell,IN,2818,False
Sage,CA,2818,False
Federalsburg,MD,2818,False
White Mountain Lake,AZ,2817,False
West Brattleboro,VT,2817,False
Montgomery City,MO,2817,False
Fairfield Harbour,NC,2816,False
North Pole,AK,2816,False
Cape May,NJ,2815,False
Moline Acres,MO,2815,False
Rancho Viejo,TX,2814,False
Bath,PA,2814,False
Fairfax,IA,2814,False
Poplarville,MS,2814,False
Wolfeboro,NH,2813,False
Delta,OH,2813,False
Marengo,IA,2812,False
Chappaqua,NY,2812,False
Sharpes,FL,2812,False
Follansbee,WV,2812,False
Walton,NY,2811,False
Quail Ridge,FL,2811,False
Shady Shores,TX,2811,False
Towanda,PA,2811,False
Lena,IL,2811,False
Premont,TX,2810,False
Burley,WA,2808,False
Hartley,CA,2807,False
Longtown,OK,2807,False
La Paloma,TX,2806,False
Narragansett Pier,RI,2805,False
Tupper Lake,NY,2804,False
Beechwood,MI,2803,False
Reed Creek,GA,2803,False
Cottonwood CDP (Kern County),CA,2802,False
Manchester,PA,2802,False
Naples,UT,2801,False
Holly Hills,CO,2801,False
Verona,MS,2800,False
Owensville,MO,2800,False
Topsfield,MA,2799,False
Colfax,WA,2799,False
Clarion,IA,2799,False
Kingston Springs,TN,2798,False
Goldstream,AK,2798,False
Newmanstown,PA,2796,False
West Simsbury,CT,2796,False
Albany,MN,2795,False
Paramount-Long Meadow,MD,2795,False
McLeansboro,IL,2794,False
Knob Noster,MO,2793,False
Harveys Lake,PA,2793,False
Hamburg,AR,2792,False
Munsey Park,NY,2792,False
Turner,OR,2792,False
Grundy Center,IA,2792,False
Cutchogue,NY,2792,False
Bon Secour,AL,2791,False
Fayette,MO,2790,False
Arcanum,OH,2790,False
Tainter Lake,WI,2789,False
Weedpatch,CA,2788,False
Spring Lake,NJ,2788,False
Seymour,TX,2786,False
North Yelm,WA,2785,False
Irvine,KY,2785,False
Osceola,WI,2785,False
Ferris,TX,2785,False
West Grove,PA,2784,False
Licking,MO,2784,False
Madrid,IA,2784,False
Savanna,IL,2783,False
Eddyville,KY,2783,False
Lagrange,IN,2783,False
Philipsburg,PA,2782,False
Lake Cassidy,WA,2782,False
Centreville,AL,2782,False
Pennington,NJ,2780,False
Burlington,OH,2780,False
Greensboro,MD,2780,False
Union,MS,2780,False
Hurlburt Field,FL,2780,False
New Tazewell,TN,2780,False
Lincoln Beach,OR,2779,False
Carthage,NC,2779,False
One Loudoun,VA,2779,False
Sleepy Hollow,CA,2778,False
Walworth,WI,2778,False
Choccolocco,AL,2776,False
Pemberton Heights,NJ,2776,False
Eufaula,OK,2776,False
Jacksboro,TN,2775,False
Clinton,NJ,2775,False
Mangum,OK,2775,False
Summit,MS,2774,False
Honeoye Falls,NY,2774,False
Milton,WV,2773,False
Barnesville,MN,2773,False
Inverness,CO,2772,False
Pine Lawn,MO,2772,False
Seagraves,TX,2772,False
Rossmoor,NJ,2772,False
Cokato,MN,2771,False
Weimar,TX,2771,False
Keego Harbor,MI,2771,False
Maugansville,MD,2770,False
Heritage Lake,IN,2770,False
Marietta,PA,2769,False
New Cordell,OK,2769,False
Hallam,PA,2769,False
Wernersville,PA,2768,False
Seward,AK,2768,False
Rothsville,PA,2767,False
Plainsboro Center,NJ,2766,False
Coxsackie,NY,2766,False
Stepping Stone,CO,2766,False
Polk City,FL,2766,False
White River Junction,VT,2766,False
Filer,ID,2766,False
Cazenovia,NY,2765,False
Windsor,VA,2765,False
St. Clair,PA,2765,False
Honaunau-Napoopoo,HI,2764,False
Lodi,OH,2764,False
Riverton,NJ,2764,False
Galena,KS,2764,False
Dayton,WA,2763,False
New Madrid,MO,2761,False
Lockport,LA,2761,False
Bonifay,FL,2760,False
McCormick,SC,2760,False
Centerville,IN,2760,False
Morton,PA,2759,False
Erwinville,LA,2759,False
Eglin AFB,FL,2759,False
Kulpmont,PA,2758,False
Chatfield,MN,2758,False
Meredith,NH,2758,False
Riverdale,CA,2756,False
San Miguel CDP (San Luis Obispo County),CA,2756,False
Rising Sun,MD,2756,False
Evansville,WY,2755,False
Lincoln,AR,2754,False
Edcouch,TX,2754,False
Epping,NH,2754,False
Middlefield,OH,2754,False
Springfield,GA,2753,False
Olga,FL,2753,False
Abbeville,GA,2752,False
North Crossett,AR,2751,False
Monterey,TN,2751,False
Thomaston,NY,2750,False
Ridgeway,AK,2749,False
North Kingsville,OH,2749,False
Stroud,OK,2748,False
Pleasant Valley,MO,2748,False
Eagle Point,AL,2746,False
Santa Claus,IN,2746,False
Butler,IN,2746,False
Iona,ID,2746,False
Fennimore,WI,2746,False
South Nyack,NY,2745,False
Keasbey,NJ,2745,False
De Leon Springs,FL,2745,False
Fayetteville,PA,2745,False
University Park,NM,2744,False
Goldsby,OK,2744,False
Aromas,CA,2744,False
Hillsboro,KS,2744,False
Brogden,NC,2744,False
Panhandle,TX,2743,False
